work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Identifier
2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,2023SEFTData Engineer240500USD240500US0USL
2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,2023SEFTData Engineer123700USD123700US0USL
2023,SE,FT,Analytics Engineer,152900,USD,152900,US,100,US,M,2023SEFTAnalytics Engineer152900USD152900US100USM
2023,SE,FT,Analytics Engineer,117100,USD,117100,US,100,US,M,2023SEFTAnalytics Engineer117100USD117100US100USM
2023,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M,2023SEFTAnalytics Engineer173000USD173000US100USM
2023,SE,FT,Analytics Engineer,113000,USD,113000,US,100,US,M,2023SEFTAnalytics Engineer113000USD113000US100USM
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,2023SEFTApplied Scientist260000USD260000US0USL
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,2023EXFTData Engineer175000USD175000US0USM
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,2023EXFTData Engineer110000USD110000US0USM
2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,M,2023SEFTResearch Scientist130000USD130000US100USM
2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,M,2023SEFTResearch Scientist110000USD110000US100USM
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,2023SEFTApplied Scientist205000USD205000US100USM
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,2023SEFTApplied Scientist184000USD184000US100USM
2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,M,2023SEFTData Analyst149500USD149500US100USM
2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,M,2023SEFTData Analyst127075USD127075US100USM
2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M,2023SEFTData Engineer219535USD219535US100USM
2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M,2023SEFTData Engineer146115USD146115US100USM
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,2023SEFTData Scientist135000USD135000US0USM
2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M,2023SEFTData Scientist199000USD199000US0USM
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M,2023SEFTData Scientist162000USD162000US0USM
2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,M,2023EXFTAnalytics Engineer221000USD221000US100USM
2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,M,2023EXFTAnalytics Engineer153000USD153000US100USM
2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M,2023SEFTData Analyst187000USD187000US0USM
2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M,2023SEFTData Analyst128000USD128000US0USM
2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,2023SEFTResearch Scientist210000USD210000US0USM
2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M,2023SEFTResearch Scientist136000USD136000US0USM
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M,2023SEFTData Scientist100000USD100000US100USM
2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,2023SEFTData Engineer179000USD179000US0USM
2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M,2023SEFTData Engineer109000USD109000US0USM
2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,2023SEFTData Scientist245000USD245000US0USM
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,2023SEFTData Scientist180000USD180000US0USM
2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,2023SEFTData Analyst142000USD142000US100USM
2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M,2023SEFTData Manager198800USD198800US0USM
2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,2023SEFTData Manager105200USD105200US0USM
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,2023SEFTData Analyst125000USD125000US100USM
2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,2023SEFTData Analyst112000USD112000US100USM
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,2023SEFTData Scientist210000USD210000US0USM
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,2023SEFTData Scientist155000USD155000US0USM
2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M,2023SEFTData Manager115000USD115000US100USM
2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,M,2023SEFTData Manager86000USD86000US100USM
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,2023SEFTData Scientist165000USD165000US0USM
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,2023SEFTData Scientist140000USD140000US0USM
2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M,2023SEFTData Analyst139000USD139000US0USM
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,2023SEFTData Analyst106000USD106000US0USM
2023,EN,FT,Data Analyst,55000,CAD,40663,CA,0,CA,L,2023ENFTData Analyst55000CAD40663CA0CAL
2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S,2022SEFTAI Developer275000USD275000CA0CAS
2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S,2023SEFLMachine Learning Researcher50000USD50000UA50UAS
2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M,2023MIFTMachine Learning Engineer280700USD280700US100USM
2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M,2023MIFTMachine Learning Engineer150450USD150450US100USM
2023,EN,FT,Data Scientist,70000,CAD,51753,CA,100,CA,L,2023ENFTData Scientist70000CAD51753CA100CAL
2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M,2023SEFTData Architect250500USD250500US0USM
2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M,2023SEFTData Architect159500USD159500US0USM
2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M,2023ENFTData Scientist130001USD130001US100USM
2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M,2023ENFTData Scientist71907USD71907US100USM
2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M,2023MIFTData Scientist93918USD93918US100USM
2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M,2023MIFTData Scientist51962USD51962US100USM
2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M,2023SEFTData Analyst175000USD175000CA100CAM
2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M,2023SEFTData Analyst135000USD135000CA100CAM
2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M,2023SEFTMachine Learning Engineer257000USD257000US0USM
2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M,2023SEFTMachine Learning Engineer147000USD147000US0USM
2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M,2023SEFTData Engineer222000USD222000US100USM
2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,2023SEFTData Scientist203000USD203000US100USM
2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M,2023SEFTData Scientist133200USD133200US100USM
2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,2023SEFTData Engineer221000USD221000US0USM
2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,2023SEFTData Engineer147000USD147000US0USM
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,2023SEFTData Scientist185900USD185900US0USM
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,2023SEFTData Scientist129300USD129300US0USM
2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M,2023SEFTData Scientist238000USD238000US100USM
2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M,2023SEFTData Scientist156000USD156000US100USM
2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,2023SEFTMachine Learning Engineer304000USD304000US100USM
2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,2023SEFTMachine Learning Engineer199000USD199000US100USM
2023,MI,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,M,2023MIFTBig Data Engineer45000EUR48289ES100ESM
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,2023SEFTData Engineer150000USD150000US0USM
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,2023SEFTData Engineer130000USD130000US0USM
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,2023SEFTData Scientist140000USD140000US100USM
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,2023SEFTData Scientist110000USD110000US100USM
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,2023MIFTData Analyst90000USD90000US0USM
2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,2023MIFTData Analyst75000USD75000US0USM
2023,MI,FT,Research Scientist,161200,GBP,195895,GB,0,GB,M,2023MIFTResearch Scientist161200GBP195895GB0GBM
2023,MI,FT,Research Scientist,84570,GBP,102772,GB,0,GB,M,2023MIFTResearch Scientist84570GBP102772GB0GBM
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,2023SEFTData Engineer240000USD240000US0USM
2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M,2023SEFTData Engineer183600USD183600US0USM
2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M,2023MIFTData Specialist130000USD130000US0USM
2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M,2023MIFTData Specialist80000USD80000US0USM
2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,2023SEFTData Engineer250000USD250000US0USM
2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,2023SEFTData Analytics Manager160000USD160000US100USM
2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,2023SEFTData Analytics Manager120000USD120000US100USM
2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,2023SEFTMachine Learning Engineer289076USD289076US0USM
2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,2023SEFTMachine Learning Engineer202353USD202353US0USM
2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,2023SEFTData Analyst155000USD155000US0USM
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,2023SEFTData Engineer200000USD200000US0USM
2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,2023SEFTData Scientist157750USD157750US100USM
2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,2023SEFTData Scientist104650USD104650US100USM
2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,2023MIFTData Scientist180000USD180000US100USM
2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,2023MIFTData Scientist140000USD140000US100USM
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,2023EXFTData Scientist200000USD200000US0USM
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,2023EXFTData Scientist145000USD145000US0USM
2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,2023MIFTLead Data Analyst68000USD68000US0USL
2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,2023ENFTBI Data Engineer60000USD60000US100USM
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,2023MIFTData Engineer125000USD125000US0USM
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,2023MIFTData Engineer90000USD90000US0USM
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,2023SEFTData Analyst105000USD105000US100USM
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,2023SEFTData Analyst90000USD90000US100USM
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,2023ENFTResearch Engineer155000USD155000US0USM
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,2023ENFTResearch Engineer125000USD125000US0USM
2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,2023SEFTMachine Learning Engineer241000USD241000US0USM
2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,2023SEFTMachine Learning Engineer181000USD181000US0USM
2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,2023SEFTData Scientist252000USD252000US0USM
2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,2023SEFTData Scientist154000USD154000US0USM
2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,2023EXFTData Architect180000USD180000US0USM
2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,2023EXFTData Architect155000USD155000US0USM
2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,2023SEFTData Scientist191765USD191765US0USM
2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,2023SEFTData Scientist134236USD134236US0USM
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,2023SEFTData Engineer146000USD146000US0USM
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,2023SEFTData Engineer75000USD75000US0USM
2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,2023ENFTData Analyst64200USD64200US100USM
2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,2023ENFTData Analyst56100USD56100US100USM
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,2023SEFTMachine Learning Engineer170000USD170000US0USM
2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,2023SEFTData Analyst208450USD208450US100USM
2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,2023SEFTData Analyst170550USD170550US100USM
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,2023SEFTMachine Learning Engineer125000USD125000US0USM
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,2023SEFTMachine Learning Engineer100000USD100000US0USM
2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,2023MIFTData Manager135000USD135000US0USM
2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,2023MIFTData Manager120000USD120000US0USM
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,2023SEFTData Scientist200000USD200000US100USM
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,2023SEFTData Scientist170000USD170000US100USM
2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,2023SEFTData Scientist171250USD171250IE0IEM
2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,2023SEFTData Scientist113750USD113750IE0IEM
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,2023SEFTData Analyst153600USD153600US0USM
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,2023SEFTData Analyst100500USD100500US0USM
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,2023SEFTMachine Learning Engineer115000USD115000CA100CAM
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,2023SEFTMachine Learning Engineer95000USD95000CA100CAM
2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,2023MIFTData Analyst182500USD182500US0USM
2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,2023MIFTData Analyst121500USD121500US0USM
2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,2023SEFTData Engineer203100USD203100US0USM
2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,2023SEFTData Engineer114500USD114500US0USM
2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,2023MIFTData Analyst60000GBP72914GB0GBM
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,2023MIFTData Analyst45000GBP54685GB0GBM
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,2023ENFTData Engineer92700USD92700US100USM
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,2023ENFTData Engineer61800USD61800US100USM
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,2023SEFTData Engineer130000USD130000US100USM
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,2023SEFTData Scientist258000USD258000CA0CAM
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,2023SEFTData Scientist190000USD190000CA0CAM
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,2023MIFTData Architect167500USD167500US0USM
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,2023MIFTData Architect106500USD106500US0USM
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,2023MIFTData Engineer146000USD146000US0USM
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,2023MIFTData Engineer75000USD75000US0USM
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,2022ENFTData Engineer57000EUR59888NL100NLL
2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,2023EXFTData Engineer286000USD286000US100USM
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,2023EXFTData Engineer207000USD207000US100USM
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,2023SEFTData Analyst80000USD80000US100USM
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,2023SEFTData Engineer223250USD223250US0USM
2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,2023SEFTData Engineer178600USD178600US0USM
2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,2023EXFTDirector of Data Science353200USD353200US0USM
2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,2023EXFTDirector of Data Science249300USD249300US0USM
2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,2023MIFTMachine Learning Scientist230000USD230000US0USM
2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,2023MIFTMachine Learning Scientist220000USD220000US0USM
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,2023SEFTData Scientist297300USD297300US100USM
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,2023SEFTData Scientist198200USD198200US100USM
2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,2023MIFTResearch Scientist210000USD210000US100USM
2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,2023MIFTResearch Scientist151800USD151800US100USM
2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,2023SEFTData Scientist317070USD317070US0USM
2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,2023SEFTData Scientist170730USD170730US0USM
2023,EN,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,M,2023ENFTBusiness Data Analyst20000EUR21461ES0ESM
2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M,2023SEFTAI Developer108000USD108000UA0UAM
2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M,2023SEFTAI Developer60000USD60000UA0UAM
2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,2023MIFTMLOps Engineer134000USD134000US100USM
2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,2023MIFTMLOps Engineer124000USD124000US100USM
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,2023SEFTData Engineer171250USD171250US0USM
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,2023SEFTData Engineer113750USD113750US0USM
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,2023SEFTData Scientist225000USD225000US0USM
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,2023SEFTData Scientist175000USD175000US0USM
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,2023SEFTData Engineer230000USD230000US0USM
2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M,2023SEFTData Engineer124500USD124500US0USM
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,2023SEFTData Analyst175000USD175000US0USM
2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M,2023SEFTData Analyst148700USD148700US0USM
2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M,2023SEFTData Analyst125600USD125600US0USM
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,2023SEFTResearch Scientist200000USD200000US0USM
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,2023SEFTResearch Scientist150000USD150000US0USM
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,2023ENFTResearch Engineer160000USD160000US0USM
2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,2023ENFTResearch Engineer120000USD120000US0USM
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,2023SEFTData Analyst185000USD185000US100USM
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,2023SEFTData Analyst120250USD120250US100USM
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,2023SEFTData Scientist183000USD183000US100USM
2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,2023SEFTData Architect170000USD170000US100USM
2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M,2023SEFTData Architect125000USD125000US100USM
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,2023SEFTResearch Scientist250000USD250000US0USM
2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L,2023MIFTMachine Learning Engineer135000USD135000US50USL
2023,SE,FT,AI Scientist,1500000,ILS,423834,IL,0,IL,L,2023SEFTAI Scientist1500000ILS423834IL0ILL
2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M,2023SEFTMachine Learning Engineer216000USD216000US100USM
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M,2023SEFTMachine Learning Engineer184000USD184000US100USM
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,2023SEFTData Engineer180000USD180000US100USM
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,2023SEFTData Engineer165000USD165000US100USM
2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M,2023MIFTData Engineer143865USD143865US0USM
2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M,2023MIFTData Engineer115092USD115092US0USM
2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,2023MIFTMachine Learning Engineer130000USD130000US0USM
2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,2023MIFTMachine Learning Engineer90000USD90000US0USM
